start,end,time,year
105708,57326,1972-03-01,1972
109388,39920,1972-03-01,1972
160198,52137,1972-03-01,1972
160198,56970,1972-03-01,1972
160198,76129,1974-03-01,1974
45020,29472,1972-03-01,1972
94280,57781,1972-03-01,1972
87518,28541,1972-03-01,1972
27860,22386,1972-03-01,1972
27860,29222,1972-03-01,1972
88014,33500,1972-03-01,1972
58336,33500,1972-03-01,1972
71390,40901,1972-03-01,1972
71390,55498,1972-03-01,1972
25182,55498,1972-03-01,1972
25182,52019,1973-03-01,1973
25182,33426,1973-03-01,1973
25182,68997,1973-03-01,1973
25182,105918,1974-03-01,1974
25182,110374,1974-03-01,1974
51994,54589,1972-03-01,1972
51994,54355,1972-03-01,1972
51994,69227,1973-03-01,1973
51994,33426,1974-03-01,1974
51994,94218,1974-03-01,1974
13117,51994,1972-03-01,1972
13117,52019,1973-03-01,1973
13117,54754,1974-03-01,1974
13117,75064,1974-03-01,1974
105536,54589,1972-03-01,1972
105536,100802,1972-03-01,1972
105536,105918,1973-03-01,1973
101472,11795,1972-03-01,1972
101472,106708,1974-03-01,1974
49421,69227,1972-03-01,1972
87294,81189,1972-03-01,1972
87294,41604,1972-03-01,1972
87294,69227,1973-03-01,1973
87294,27626,1974-03-01,1974
93997,25182,1972-03-01,1972
93997,999715,1973-03-01,1973
93997,51994,1974-03-01,1974
105804,54355,1972-03-01,1972
52426,87294,1972-03-01,1972
41135,105536,1972-03-01,1972
100802,54589,1972-03-01,1972
100802,51994,1972-03-01,1972
107151,11795,1972-03-01,1972
110374,13117,1972-03-01,1972
110374,68997,1973-03-01,1973
110374,52019,1973-03-01,1973
110374,105918,1974-03-01,1974
110374,39920,1974-03-01,1974
5758,69227,1972-03-01,1972
5758,52019,1973-03-01,1973
5758,54262,1975-03-01,1975
170088,49421,1972-03-01,1972
94007,71390,1972-03-01,1972
80678,101472,1972-03-01,1972
54725,41604,1972-03-01,1972
13495,71392,1972-03-01,1972
13495,69247,1972-03-01,1972
13495,33426,1973-03-01,1973
64774,69247,1972-03-01,1972
64774,71392,1972-03-01,1972
22902,42373,1972-03-01,1972
80001,12729,1972-03-01,1972
39808,71392,1972-03-01,1972
39808,12729,1972-03-01,1972
87295,64774,1972-03-01,1972
81135,42373,1972-03-01,1972
103151,80001,1972-03-01,1972
20735,17144,1972-03-01,1972
12954,87295,1972-03-01,1972
12954,87954,1974-03-01,1974
17217,71392,1972-03-01,1972
17217,39808,1972-03-01,1972
26806,22902,1972-03-01,1972
81041,105741,1972-03-01,1972
81041,94312,1972-03-01,1972
70071,69247,1972-03-01,1972
70071,43211,1972-03-01,1972
101262,13495,1972-03-01,1972
101262,4919,1972-03-01,1972
12036,64774,1972-03-01,1972
12036,91498,1974-03-01,1974
12036,42510,1974-03-01,1974
58422,92056,1972-03-01,1972
58422,104294,1973-03-01,1973
87969,17144,1972-03-01,1972
87969,154420,1973-03-01,1973
41799,70071,1972-03-01,1972
89994,51126,1972-03-01,1972
89994,53376,1972-03-01,1972
89994,15996,1973-03-01,1973
89994,87954,1973-03-01,1973
89994,69160,1974-03-01,1974
29484,11516,1972-03-01,1972
29484,23151,1974-03-01,1974
29484,105304,1974-03-01,1974
91498,43842,1972-03-01,1972
91498,11516,1972-03-01,1972
91498,50191,1973-03-01,1973
71810,43842,1972-03-01,1972
71810,88280,1972-03-01,1972
33307,23872,1972-03-01,1972
33307,80336,1973-03-01,1973
34412,51126,1972-03-01,1972
34412,53376,1972-03-01,1972
34412,53552,1973-03-01,1973
34412,27442,1974-03-01,1974
34412,53552,1974-03-01,1974
34412,93546,1975-03-01,1975
34412,55550,1975-03-01,1975
53424,11516,1972-03-01,1972
80283,83851,1972-03-01,1972
80283,27442,1974-03-01,1974
80283,34412,1974-03-01,1974
27442,93696,1972-03-01,1972
27442,91498,1973-03-01,1973
27442,69337,1974-03-01,1974
23705,50191,1972-03-01,1972
23705,104263,1972-03-01,1972
23705,34412,1974-03-01,1974
23705,69337,1975-03-01,1975
23705,38530,1975-03-01,1975
69337,91498,1972-03-01,1972
69337,92990,1974-03-01,1974
69337,57542,1975-03-01,1975
69337,66593,1976-03-01,1976
69337,27850,1976-03-01,1976
69337,53552,1976-03-01,1976
95702,29484,1972-03-01,1972
52393,42429,1972-03-01,1972
53376,93696,1972-03-01,1972
58412,110083,1972-03-01,1972
58412,13332,1972-03-01,1972
95845,23872,1972-03-01,1972
95845,93036,1974-03-01,1974
92214,13332,1972-03-01,1972
29768,71810,1972-03-01,1972
29768,105741,1973-03-01,1973
29768,104294,1973-03-01,1973
11781,93696,1972-03-01,1972
42959,33307,1972-03-01,1972
42959,92990,1974-03-01,1974
42959,93546,1974-03-01,1974
93871,91498,1972-03-01,1972
93871,27442,1973-03-01,1973
93871,86874,1973-03-01,1973
41062,88398,1972-03-01,1972
2806,19003,1972-03-01,1972
2806,80608,1973-03-01,1973
2806,13332,1973-03-01,1973
69160,91559,1972-03-01,1972
69160,2806,1972-03-01,1972
69160,50191,1973-03-01,1973
69160,80336,1973-03-01,1973
69160,81497,1974-03-01,1974
69160,11864,1974-03-01,1974
49728,69160,1972-03-01,1972
49728,19003,1972-03-01,1972
49728,91559,1972-03-01,1972
49728,110083,1973-03-01,1973
49728,58145,1973-03-01,1973
49728,34016,1974-03-01,1974
22182,100245,1972-03-01,1972
22182,29134,1972-03-01,1972
22182,46571,1973-03-01,1973
33245,75926,1972-03-01,1972
43155,80900,1972-03-01,1972
81953,100245,1972-03-01,1972
81953,69160,1972-03-01,1972
81953,43842,1973-03-01,1973
81953,13332,1973-03-01,1973
13655,81953,1972-03-01,1972
31315,49728,1972-03-01,1972
57730,19003,1972-03-01,1972
57730,49728,1972-03-01,1972
57730,2806,1973-03-01,1973
57730,69337,1974-03-01,1974
57730,34412,1974-03-01,1974
109146,2806,1972-03-01,1972
109146,80608,1972-03-01,1972
109146,29746,1973-03-01,1973
101271,13655,1972-03-01,1972
101271,35417,1973-03-01,1973
29134,100245,1972-03-01,1972
29134,81953,1972-03-01,1972
29134,81953,1973-03-01,1973
29134,108890,1974-03-01,1974
29134,57542,1975-03-01,1975
29134,92990,1975-03-01,1975
41501,33245,1972-03-01,1972
41501,35411,1977-03-01,1977
77769,31315,1972-03-01,1972
51843,75926,1972-03-01,1972
51843,34016,1973-03-01,1973
51843,34016,1974-03-01,1974
51843,23703,1975-03-01,1975
51843,55550,1975-03-01,1975
33465,80608,1972-03-01,1972
33465,51843,1973-03-01,1973
33465,64379,1973-03-01,1973
33465,49728,1974-03-01,1974
33465,27212,1974-03-01,1974
57004,22182,1972-03-01,1972
27250,80900,1972-03-01,1972
27250,80608,1973-03-01,1973
27250,75307,1973-03-01,1973
17303,81953,1972-03-01,1972
17303,105329,1975-03-01,1975
2842,41851,1972-03-01,1972
57075,91559,1972-03-01,1972
57075,69160,1972-03-01,1972
57075,81953,1973-03-01,1973
43271,29134,1972-03-01,1972
999902,57075,1972-03-01,1972
110312,81953,1972-03-01,1972
88434,61041,1972-03-01,1972
64379,6547,1972-03-01,1972
64379,51843,1973-03-01,1973
64379,12052,1973-03-01,1973
34016,6547,1972-03-01,1972
34016,57039,1972-03-01,1972
34016,12052,1973-03-01,1973
55032,34016,1972-03-01,1972
55032,6547,1972-03-01,1972
55032,41994,1972-03-01,1972
55032,29263,1974-03-01,1974
75624,64379,1972-03-01,1972
75624,57039,1972-03-01,1972
33966,33765,1972-03-01,1972
33966,14070,1973-03-01,1973
103422,6547,1972-03-01,1972
103422,55032,1972-03-01,1972
103422,33465,1973-03-01,1973
103422,64379,1973-03-01,1973
103422,51843,1973-03-01,1973
103422,80486,1974-03-01,1974
103422,92111,1974-03-01,1974
103422,69013,1975-03-01,1975
103422,56998,1975-03-01,1975
37647,103422,1972-03-01,1972
37647,53552,1973-03-01,1973
82761,34016,1972-03-01,1972
82761,76674,1972-03-01,1972
82761,90774,1973-03-01,1973
82761,11823,1973-03-01,1973
150917,64379,1972-03-01,1972
150917,75624,1972-03-01,1972
54436,79937,1972-03-01,1972
67480,26162,1972-03-01,1972
67480,11770,1974-03-01,1974
67480,39341,1974-03-01,1974
67480,92111,1974-03-01,1974
91577,57039,1972-03-01,1972
91577,41798,1973-03-01,1973
65138,33765,1972-03-01,1972
105713,82761,1972-03-01,1972
58059,103422,1972-03-01,1972
58059,14070,1974-03-01,1974
41654,55751,1972-03-01,1972
41654,34016,1973-03-01,1973
41654,33465,1973-03-01,1973
110400,37647,1972-03-01,1972
57282,97318,1972-03-01,1972
11999,75624,1972-03-01,1972
11999,54366,1973-03-01,1973
11999,41426,1973-03-01,1973
11999,11823,1973-03-01,1973
11999,12048,1975-03-01,1975
11999,80222,1975-03-01,1975
47042,81198,1972-03-01,1972
101008,33966,1972-03-01,1972
101008,37647,1973-03-01,1973
101008,64691,1974-03-01,1974
76674,34016,1972-03-01,1972
76674,55032,1972-03-01,1972
53309,58059,1972-03-01,1972
57915,11925,1972-03-01,1972
57915,101698,1973-03-01,1973
3061,90774,1972-03-01,1972
3061,57915,1972-03-01,1972
3061,11823,1973-03-01,1973
110277,11925,1972-03-01,1972
110277,90774,1972-03-01,1972
110277,11823,1973-03-01,1973
110277,90774,1973-03-01,1973
27792,37435,1972-03-01,1972
110201,90774,1972-03-01,1972
110201,43318,1974-03-01,1974
110201,91523,1974-03-01,1974
47009,11558,1972-03-01,1972
66074,57915,1972-03-01,1972
66074,11558,1972-03-01,1972
80486,110277,1972-03-01,1972
80486,41174,1972-03-01,1972
80486,92111,1974-03-01,1974
80486,78471,1974-03-01,1974
76081,3061,1972-03-01,1972
76081,11480,1972-03-01,1972
76081,58500,1973-03-01,1973
76081,3588,1973-03-01,1973
13171,37435,1972-03-01,1972
13171,69543,1975-03-01,1975
13171,13829,1975-03-01,1975
80907,90774,1972-03-01,1972
101698,11558,1972-03-01,1972
101698,110277,1973-03-01,1973
101698,11770,1973-03-01,1973
93560,47009,1972-03-01,1972
93560,90774,1974-03-01,1974
97281,110201,1972-03-01,1972
97281,90774,1973-03-01,1973
97281,82761,1973-03-01,1973
57268,80486,1972-03-01,1972
54342,11925,1972-03-01,1972
54342,105589,1972-03-01,1972
90864,57915,1972-03-01,1972
90864,66074,1972-03-01,1972
69543,76081,1972-03-01,1972
69543,11823,1973-03-01,1973
69543,43314,1975-03-01,1975
39960,27792,1972-03-01,1972
11480,3061,1972-03-01,1972
11480,90774,1972-03-01,1972
16155,47009,1972-03-01,1972
41426,105589,1972-03-01,1972
41426,90774,1973-03-01,1973
41174,110277,1972-03-01,1972
41174,95828,1972-03-01,1972
81033,69543,1972-03-01,1972
10438,36721,1972-03-01,1972
10438,11770,1973-03-01,1973
39316,43318,1972-03-01,1972
39316,43318,1972-03-01,1972
39316,10438,1972-03-01,1972
39316,11038,1973-03-01,1973
39316,58500,1973-03-01,1973
64691,11047,1972-03-01,1972
64691,39316,1972-03-01,1972
64691,54366,1973-03-01,1973
64691,78471,1974-03-01,1974
64691,29279,1974-03-01,1974
89538,11047,1972-03-01,1972
89538,64691,1972-03-01,1972
86844,10438,1972-03-01,1972
86844,91478,1972-03-01,1972
86844,40871,1973-03-01,1973
54910,43318,1972-03-01,1972
54910,39316,1972-03-01,1972
105531,87690,1972-03-01,1972
150160,64691,1972-03-01,1972
170042,17143,1972-03-01,1972
54602,39316,1972-03-01,1972
53360,29145,1972-03-01,1972
38151,89538,1972-03-01,1972
56131,36721,1972-03-01,1972
56131,87690,1972-03-01,1972
27479,105531,1972-03-01,1972
27479,11038,1973-03-01,1973
56550,103749,1972-03-01,1972
56550,56962,1973-03-01,1973
56550,11535,1976-03-01,1976
70186,86844,1972-03-01,1972
91478,10438,1972-03-01,1972
91478,17155,1972-03-01,1972
91478,11999,1973-03-01,1973
91478,54366,1973-03-01,1973
91478,78471,1974-03-01,1974
91478,92111,1974-03-01,1974
91478,69543,1975-03-01,1975
91478,39748,1975-03-01,1975
90990,54910,1972-03-01,1972
90990,11490,1973-03-01,1973
41677,43318,1972-03-01,1972
41677,54910,1972-03-01,1972
41677,2717,1973-03-01,1973
41677,39316,1973-03-01,1973
41677,35417,1974-03-01,1974
64492,87690,1972-03-01,1972
64492,25987,1973-03-01,1973
64492,20967,1974-03-01,1974
56968,17143,1972-03-01,1972
56968,25987,1973-03-01,1973
56968,2717,1974-03-01,1974
56968,33359,1974-03-01,1974
55811,57504,1972-03-01,1972
80869,22521,1972-03-01,1972
44428,80869,1972-03-01,1972
44428,22521,1972-03-01,1972
56506,44428,1972-03-01,1972
56506,19029,1972-03-01,1972
56506,22521,1973-03-01,1973
80301,29399,1972-03-01,1972
80301,41134,1974-03-01,1974
,31296,1964-03-01,1964
,10988,1972-03-01,1972
,89619,1981-03-01,1981
,35443,1981-03-01,1981
,,1981-03-01,1981
,,1981-03-01,1981
,,1981-03-01,1981
,,1981-03-01,1981
,44958,1981-03-01,1981
,53016,1998-03-01,1998
,12161,1999-03-01,1999
,86765,2003-03-01,2003
,88080,1999-03-01,1999
,88372,2003-03-01,2003
,22358,2004-03-01,2004
,84647,2004-03-01,2004
12078,43362,1972-03-01,1972
12078,54512,1972-03-01,1972
170016,12078,1972-03-01,1972
170016,56506,1973-03-01,1973
170016,29721,1973-03-01,1973
170016,40972,1974-03-01,1974
170016,86533,1974-03-01,1974
81744,22521,1972-03-01,1972
81744,80869,1972-03-01,1972
81744,29721,1973-03-01,1973
81744,104363,1974-03-01,1974
81744,54432,1974-03-01,1974
81744,56998,1975-03-01,1975
81744,11809,1975-03-01,1975
80178,43362,1972-03-01,1972
80178,54512,1972-03-01,1972
75636,67479,1972-03-01,1972
91517,80080,1972-03-01,1972
91517,21031,1973-03-01,1973
11621,80178,1972-03-01,1972
33234,80301,1972-03-01,1972
40972,170016,1972-03-01,1972
40972,56506,1973-03-01,1973
40972,54512,1973-03-01,1973
40972,55031,1974-03-01,1974
94258,29399,1972-03-01,1972
94258,105546,1973-03-01,1973
45057,110383,1972-03-01,1972
45057,10988,1972-03-01,1972
55031,56506,1972-03-01,1972
106524,10988,1972-03-01,1972
106524,22521,1973-03-01,1973
106524,105546,1973-03-01,1973
69033,80869,1972-03-01,1972
54304,31419,1972-03-01,1972
43068,81744,1972-03-01,1972
104363,12078,1972-03-01,1972
104363,40972,1973-03-01,1973
104363,21031,1973-03-01,1973
104363,21031,1974-03-01,1974
104363,55031,1974-03-01,1974
69204,22521,1972-03-01,1972
69204,81744,1972-03-01,1972
49475,19029,1972-03-01,1972
110824,170016,1972-03-01,1972
110824,105546,1973-03-01,1973
27497,27749,1973-03-01,1973
27497,54299,1973-03-01,1973
27497,27555,1974-03-01,1974
27497,47199,1974-03-01,1974
160083,26709,1973-03-01,1973
89645,105826,1973-03-01,1973
89645,95645,1973-03-01,1973
89645,47199,1974-03-01,1974
89645,91390,1974-03-01,1974
89645,58450,1976-03-01,1976
89645,75015,1976-03-01,1976
57496,89645,1973-03-01,1973
93360,100269,1973-03-01,1973
38937,27749,1973-03-01,1973
38937,27497,1973-03-01,1973
38937,47199,1974-03-01,1974
38937,91390,1974-03-01,1974
47199,40927,1973-03-01,1973
47199,27497,1973-03-01,1973
47199,40927,1974-03-01,1974
47199,80716,1975-03-01,1975
47199,82686,1975-03-01,1975
57980,54299,1973-03-01,1973
57980,80243,1973-03-01,1973
57980,27497,1974-03-01,1974
57980,11987,1974-03-01,1974
57980,37885,1975-03-01,1975
13895,26709,1973-03-01,1973
13895,40927,1974-03-01,1974
13895,82686,1974-03-01,1974
47092,93360,1973-03-01,1973
11927,80243,1973-03-01,1973
11927,88002,1975-03-01,1975
11927,105422,1976-03-01,1976
41672,160083,1973-03-01,1973
41672,40927,1974-03-01,1974
41672,27497,1974-03-01,1974
41672,106708,1975-03-01,1975
41672,12698,1975-03-01,1975
43233,87395,1973-03-01,1973
43233,13277,1974-03-01,1974
75481,57496,1973-03-01,1973
75481,6676,1976-03-01,1976
2861,11919,1973-03-01,1973
80368,100269,1973-03-01,1973
80368,57326,1974-03-01,1974
80368,12698,1974-03-01,1974
95645,105826,1973-03-01,1973
95645,26709,1973-03-01,1973
101464,105969,1973-03-01,1973
79945,29041,1973-03-01,1973
100949,27497,1973-03-01,1973
100949,54515,1974-03-01,1974
100949,41488,1977-03-01,1977
13421,95645,1973-03-01,1973
93418,75478,1973-03-01,1973
11631,57326,1973-03-01,1973
11631,57326,1973-03-01,1973
11631,33426,1974-03-01,1974
11631,105918,1974-03-01,1974
12237,75478,1973-03-01,1973
12237,11631,1973-03-01,1973
12237,86868,1974-03-01,1974
12237,54277,1975-03-01,1975
12237,55085,1977-03-01,1977
12237,84512,1977-03-01,1977
12237,91719,1977-03-01,1977
29815,93418,1973-03-01,1973
29815,80610,1973-03-01,1973
29815,12803,1975-03-01,1975
65683,12237,1973-03-01,1973
65683,29666,1973-03-01,1973
29306,75478,1973-03-01,1973
29306,58171,1973-03-01,1973
86910,57326,1973-03-01,1973
86910,11631,1973-03-01,1973
86910,29690,1974-03-01,1974
86910,89482,1975-03-01,1975
13735,86910,1973-03-01,1973
13735,160198,1974-03-01,1974
13735,75064,1975-03-01,1975
13735,100647,1975-03-01,1975
54868,12237,1973-03-01,1973
54868,58171,1973-03-01,1973
44375,54868,1973-03-01,1973
44375,47170,1976-03-01,1976
11794,65683,1973-03-01,1973
86244,93418,1973-03-01,1973
86244,29815,1973-03-01,1973
86244,87598,1974-03-01,1974
19245,29306,1973-03-01,1973
19245,86868,1976-03-01,1976
19245,104210,1976-03-01,1976
19245,69797,1977-03-01,1977
19245,39402,1977-03-01,1977
42862,13735,1973-03-01,1973
42862,104210,1974-03-01,1974
104210,80610,1973-03-01,1973
104210,86868,1974-03-01,1974
104210,105477,1974-03-01,1974
104210,86868,1976-03-01,1976
64420,18997,1973-03-01,1973
64420,86868,1974-03-01,1974
64420,104210,1974-03-01,1974
12803,27596,1973-03-01,1973
12803,41672,1974-03-01,1974
12803,12698,1975-03-01,1975
88410,28541,1973-03-01,1973
88410,29492,1974-03-01,1974
13225,86910,1973-03-01,1973
54213,54868,1973-03-01,1973
85669,58171,1973-03-01,1973
85669,13117,1974-03-01,1974
64875,29815,1973-03-01,1973
97374,56970,1973-03-01,1973
97374,105477,1974-03-01,1974
97374,86868,1975-03-01,1975
97374,65500,1975-03-01,1975
97374,47170,1976-03-01,1976
97374,65500,1976-03-01,1976
89882,11631,1973-03-01,1973
88442,29666,1973-03-01,1973
33426,54754,1974-03-01,1974
33426,101238,1975-03-01,1975
33426,104091,1976-03-01,1976
33426,13860,1976-03-01,1976
33426,100647,1976-03-01,1976
52019,68997,1973-03-01,1973
52019,11690,1973-03-01,1973
43189,11690,1973-03-01,1973
43189,93516,1973-03-01,1973
91429,43189,1973-03-01,1973
91429,3688,1976-03-01,1976
105918,13495,1973-03-01,1973
105918,52019,1973-03-01,1973
999715,13495,1973-03-01,1973
999715,105918,1973-03-01,1973
42510,5758,1973-03-01,1973
42510,91498,1974-03-01,1974
42510,160316,1974-03-01,1974
12719,91429,1973-03-01,1973
31319,51994,1973-03-01,1973
31319,13277,1976-03-01,1976
31319,12698,1976-03-01,1976
29130,68997,1973-03-01,1973
29130,110374,1973-03-01,1973
29130,39920,1974-03-01,1974
104639,110374,1973-03-01,1973
43551,29472,1973-03-01,1973
43551,101268,1975-03-01,1975
43551,65163,1976-03-01,1976
43551,54262,1976-03-01,1976
75064,43189,1973-03-01,1973
75064,33426,1974-03-01,1974
75064,11631,1974-03-01,1974
75064,80368,1975-03-01,1975
12784,33426,1973-03-01,1973
12784,25182,1973-03-01,1973
12784,75669,1974-03-01,1974
81453,13495,1973-03-01,1973
81453,999715,1973-03-01,1973
48558,87294,1973-03-01,1973
48558,25182,1974-03-01,1974
74823,93516,1973-03-01,1973
74823,64934,1974-03-01,1974
80878,81453,1973-03-01,1973
80878,13735,1975-03-01,1975
80878,80368,1976-03-01,1976
80878,55920,1976-03-01,1976
27626,160316,1974-03-01,1974
27626,15597,1974-03-01,1974
90331,27626,1973-03-01,1973
105304,27626,1973-03-01,1973
105304,23151,1974-03-01,1974
105304,69855,1976-03-01,1976
69882,105304,1973-03-01,1973
69882,90331,1973-03-01,1973
69882,101268,1974-03-01,1974
69882,15597,1974-03-01,1974
104664,27626,1973-03-01,1973
104664,69882,1973-03-01,1973
104664,27217,1974-03-01,1974
100792,105304,1973-03-01,1973
100792,81253,1974-03-01,1974
100792,87954,1975-03-01,1975
100792,34024,1975-03-01,1975
100792,106350,1976-03-01,1976
30052,104664,1973-03-01,1973
30052,105304,1973-03-01,1973
13116,30052,1973-03-01,1973
15597,90331,1973-03-01,1973
15597,69882,1973-03-01,1973
15597,42510,1974-03-01,1974
15597,160316,1974-03-01,1974
15597,65114,1974-03-01,1974
15597,80368,1975-03-01,1975
15597,93351,1977-03-01,1977
104294,105741,1973-03-01,1973
104294,69882,1973-03-01,1973
104294,87504,1975-03-01,1975
104294,17219,1977-03-01,1977
99319,105741,1973-03-01,1973
99319,104294,1973-03-01,1973
99319,41437,1974-03-01,1974
99319,54754,1975-03-01,1975
99319,89482,1975-03-01,1975
33264,99319,1973-03-01,1973
10444,90331,1973-03-01,1973
10444,69882,1973-03-01,1973
65114,10444,1973-03-01,1973
65114,91498,1974-03-01,1974
65114,5758,1975-03-01,1975
65114,101268,1975-03-01,1975
26816,15597,1973-03-01,1973
81745,105304,1973-03-01,1973
64486,94342,1973-03-01,1973
90822,100792,1973-03-01,1973
30788,30052,1973-03-01,1973
31219,33264,1973-03-01,1973
31219,30813,1975-03-01,1975
66571,13116,1973-03-01,1973
105653,27626,1973-03-01,1973
105653,154420,1973-03-01,1973
105653,31457,1974-03-01,1974
105653,33834,1975-03-01,1975
43108,99319,1973-03-01,1973
55492,10444,1973-03-01,1973
44484,65114,1973-03-01,1973
27217,104664,1973-03-01,1973
27217,30052,1973-03-01,1973
27217,160316,1974-03-01,1974
27217,15597,1974-03-01,1974
100644,29768,1973-03-01,1973
100644,87954,1974-03-01,1974
15996,27442,1973-03-01,1973
15996,50191,1973-03-01,1973
80336,22114,1973-03-01,1973
80336,15996,1973-03-01,1973
80336,27442,1973-03-01,1973
80974,50191,1973-03-01,1973
80974,58052,1973-03-01,1973
12957,69160,1973-03-01,1973
105704,91498,1973-03-01,1973
105704,22114,1973-03-01,1973
105704,15203,1974-03-01,1974
105704,5758,1975-03-01,1975
105704,15203,1975-03-01,1975
105704,104091,1976-03-01,1976
87954,15996,1973-03-01,1973
87954,80336,1973-03-01,1973
87954,65114,1974-03-01,1974
87954,42510,1974-03-01,1974
87954,87491,1975-03-01,1975
87954,69855,1975-03-01,1975
87954,23151,1976-03-01,1976
101268,91498,1973-03-01,1973
101268,22114,1973-03-01,1973
101268,91498,1974-03-01,1974
101268,93036,1975-03-01,1975
101268,54262,1975-03-01,1975
26797,101268,1973-03-01,1973
26797,50191,1974-03-01,1974
26797,105304,1974-03-01,1974
30813,42373,1973-03-01,1973
